fips,name,state,lat,lon,population
17041,17041,,39.766078,-88.2228656,19708
17043,17043,,41.8520577,-88.0860389,934094
17045,17045,,39.679037,-87.7471102,16998
17047,17047,,38.4170954,-88.0479408,6233
17049,17049,,39.0479445,-88.5928488,34576
17051,17051,,39.0011246,-89.0179232,21514
17053,17053,,40.5965386,-88.2245882,13589
17055,17055,,37.9918516,-88.9263215,38068
17057,17057,,40.4652401,-90.2022689,34022
17059,17059,,37.7686768,-88.2279642,5038
17061,17061,,39.3554391,-90.3876823,12187
17063,17063,,41.2924096,-88.4010545,52364
17065,17065,,38.0852273,-88.5390093,8021
17067,17067,,40.401318,-91.1688008,17750
17069,17069,,37.5178517,-88.2661478,3700
17071,17071,,40.814471,-90.9412464,6485
17073,17073,,41.3500209,-90.1308378,49412
17075,17075,,40.7488665,-87.833601,27362
17077,17077,,37.7860959,-89.3812119,53676
17079,17079,,39.0048857,-88.1507245,9324
17081,17081,,38.3007796,-88.92421,37362
17083,17083,,39.0801945,-90.361385,21533
17085,17085,,42.3623905,-90.2114705,21995
17087,17087,,37.4607092,-88.8821305,13238
17089,17089,,41.9395938,-88.4280395,518648
17091,17091,,41.1395105,-87.8611165,108104
17093,17093,,41.5881403,-88.4306257,130757
17095,17095,,40.9309446,-90.2137921,50193
17097,17097,,42.1859677,-87.8059389,714484
17099,17099,,41.3433407,-88.8859312,109986
17101,17101,,38.7189542,-87.7302207,15465
17103,17103,,41.7474465,-89.2993616,34373
17105,17105,,40.8943761,-88.5528518,35902
17107,17107,,40.1292768,-89.3653086,28238
17109,17109,,40.4558082,-90.6789543,27743
17111,17111,,42.3242982,-88.452245,310749
17113,17113,,40.4945594,-88.8445391,171455
17115,17115,,39.8602372,-88.9615288,104331
17117,17117,,39.2659138,-89.9263301,45152
17119,17119,,38.8271195,-89.9002267,266112
17121,17121,,38.6482361,-88.9203624,37781
17123,17123,,41.0311192,-89.3423714,11781
17125,17125,,40.2369926,-89.9135746,13225
17127,17127,,37.216119,-88.7056578,14280
17129,17129,,40.0225693,-89.7941326,12343
17131,17131,,41.2056046,-90.7417698,15779
17133,17133,,38.2779831,-90.1790777,34732
17135,17135,,39.2280681,-89.4781406,28482
17137,17137,,39.7176678,-90.2050054,33189
17139,17139,,39.6368956,-88.6257259,14634
17141,17141,,42.041884,-89.3201764,51787
17143,17143,,40.7859722,-89.7669933,182439
17145,17145,,38.0843809,-89.3685249,21158
17147,17147,,40.0090327,-88.5923546,16664
17149,17149,,39.6251059,-90.8890344,14923
17151,17151,,37.4171687,-88.5423737,3820
17153,17153,,37.2156152,-89.1277549,5279
17155,17155,,41.1989613,-89.2983474,5638
17157,17157,,38.0565149,-89.8212096,30632
17159,17159,,38.7121872,-88.0854523,15876
17161,17161,,41.4684205,-90.5721252,144694
17163,17163,,38.4701976,-89.9285459,258597
17165,17165,,37.7515083,-88.5450236,23869
17167,17167,,39.7568863,-89.662435,196759
17169,17169,,40.1569048,-90.6134641,6953
17171,17171,,39.6370016,-90.4777707,4923
17173,17173,,39.3849258,-88.7988615,21160
17175,17175,,41.0969077,-89.7974111,5436
17177,17177,,42.3497262,-89.6659942,44817
17179,17179,,40.5080743,-89.5162598,131977
17181,17181,,37.4856521,-89.2446391,17259
17183,17183,,40.1867542,-87.7267779,74953
17185,17185,,38.4458209,-87.8391674,11414
17187,17187,,40.8504412,-90.6202228,16887
17189,17189,,38.3531405,-89.4171873,13827
17191,17191,,38.4318573,-88.4324302,16250
17193,17193,,38.0873259,-88.1786227,13959
17195,17195,,41.7506733,-89.9110045,55932
17197,17197,,41.4484742,-87.9784564,696403
17199,17199,,37.7303533,-88.9300182,67271
17201,17201,,42.3373957,-89.1612053,285471
17203,17203,,40.789787,-89.2105871,38571
18001,18001,,40.7457327,-84.9361303,35685
18003,18003,,41.0919086,-85.0717907,381839
18005,18005,,39.205843,-85.8979988,81759
18007,18007,,40.6009394,-87.3147863,8687
18009,18009,,40.4726717,-85.3237297,12139
18011,18011,,40.0508916,-86.4690137,69839
18013,18013,,39.1951131,-86.2301209,15444
18015,18015,,40.5849801,-86.5651412,20288
18017,18017,,40.7537986,-86.3551685,37918
18019,18019,,38.4762174,-85.7111221,120185
18021,18021,,39.3939279,-87.1158582,26397
18023,18023,,40.305944,-86.4775665,33010
18025,18025,,38.2894327,-86.4408711,10511
18027,18027,,38.6960898,-87.076943,33281
18029,18029,,39.1408973,-84.975868,50494
18031,18031,,39.3059799,-85.499831,26466
18033,18033,,41.3967596,-85.0026969,43059
18035,18035,,40.2275433,-85.3992617,112480
18037,18037,,38.3733441,-86.8733845,43474
18039,18039,,41.6006928,-85.8639864,206314
18041,18041,,39.6396552,-85.1850315,23393
18043,18043,,38.3180811,-85.9118469,79594
18045,18045,,40.1212366,-87.2348725,16422
18047,18047,,39.409762,-85.0669641,22769
18049,18049,,41.0503837,-86.265006,20400
18051,18051,,38.3173981,-87.5805231,33017
18053,18053,,40.5157575,-85.6549455,66802
18055,18055,,39.0471466,-87.0047712,30924
18057,18057,,40.0535128,-86.021709,341616
18059,18059,,39.8225286,-85.7731503,78616
18061,18061,,38.1864535,-86.1037661,39516
18063,18063,,39.7689632,-86.5099075,172100
18065,18065,,39.9295911,-85.3973629,48857
18067,18067,,40.4835368,-86.1141178,83349
18069,18069,,40.8263938,-85.4785975,36572
18071,18071,,38.9119571,-86.0425161,45948
18073,18073,,41.0176883,-87.1188137,33006
18075,18075,,40.434956,-85.0023313,20570
18077,18077,,38.7836039,-85.44009,33000
18079,18079,,38.9962289,-85.628103,27619
18081,18081,,39.496092,-86.0942641,159739
18083,18083,,38.688381,-87.4203583,36362
18085,18085,,41.2442928,-85.8615754,80151
18087,18087,,41.6424623,-85.4278448,40085
18089,18089,,41.472247,-87.3743368,495925
18091,18091,,41.5490129,-86.7447386,112184
18093,18093,,38.8398148,-86.4878198,45133
18095,18095,,40.166203,-85.7224543,130037
18097,18097,,39.7829759,-86.1357939,969542
18099,18099,,41.3250032,-86.2690363,46175
18101,18101,,38.705322,-86.8018468,9885
18103,18103,,40.7728833,-86.0442575,36100
18105,18105,,39.1607286,-86.52331,140189
18107,18107,,40.0402962,-86.8927145,37967
18109,18109,,39.4826458,-86.4474573,71394
18111,18111,,40.9623985,-87.4021716,13865
18113,18113,,41.4046794,-85.4172708,47293
18115,18115,,38.940527,-84.9642994,5931
18117,18117,,38.5473812,-86.489257,19752
18119,18119,,39.3173394,-86.8388453,21280
18121,18121,,39.7742496,-87.1969502,16316
18123,18123,,38.0814361,-86.6265397,19151
18125,18125,,38.3979613,-87.2325472,12220
18127,18127,,41.5099144,-87.0713128,172353
18129,18129,,38.0276138,-87.8686526,25301
18131,18131,,41.0452718,-86.6925383,12496
18133,18133,,39.6655479,-86.8533729,36838
18135,18135,,40.1640793,-85.0057896,24681
18137,18137,,39.1002257,-85.2604937,28953
18139,18139,,39.6223616,-85.4665291,16706
18141,18141,,41.6177233,-86.2880476,272049
18143,18143,,38.6794309,-85.7518981,24290
18145,18145,,39.5241345,-85.7921742,44825
18147,18147,,38.0096966,-87.0103746,19949
18149,18149,,41.2844785,-86.6446359,23275
18151,18151,,41.643467,-85.0024051,34379
18153,18153,,39.0892251,-87.4158429,20814
18155,18155,,38.8258545,-85.029681,9870
18157,18157,,40.3891334,-86.8935538,185961
18159,18159,,40.3102294,-86.0562066,15290
18161,18161,,39.6231109,-84.9251523,7098
18163,18163,,38.0200703,-87.5861659,179695
18165,18165,,39.8540452,-87.4620713,15477
18167,18167,,39.430874,-87.3909894,106523
18169,18169,,40.8437475,-85.7951915,31120
18171,18171,,40.3524984,-87.3751633,8430
18173,18173,,38.0977282,-87.2720486,63575
18175,18175,,38.6006126,-86.1047512,28025
18177,18177,,39.8630908,-85.0067351,66588
18179,18179,,40.7352727,-85.2129742,28103
18181,18181,,40.7509496,-86.8642934,24593
18183,18183,,41.1364261,-85.5018918,34048
19001,19001,,41.3285283,-94.4781643,7439
19003,19003,,41.0216555,-94.6969059,3697
19005,19005,,43.2749637,-91.382751,14068
19007,19007,,40.7442493,-92.8730616,12310
19009,19009,,41.679178,-94.9043119,5657
19011,19011,,42.0925474,-92.05763,25654
19013,19013,,42.4711317,-92.3076003,131396
19015,19015,,42.038623,-93.938605,26721
19017,19017,,42.7808946,-92.3273559,24863
19019,19019,,42.4703284,-91.8386658,20598
19021,19021,,42.7415219,-95.1414324,20723
19023,19023,,42.734757,-92.780153,14421
19025,19025,,42.3861699,-94.6436829,9962
19027,19027,,42.0395021,-94.8676496,20756
19029,19029,,41.3338235,-94.9333023,13158
19031,19031,,41.77236,-91.1326105,18494
19033,19033,,43.0749751,-93.2509646,43185
19035,19035,,42.7427375,-95.6332616,11606
19037,19037,,43.0597409,-92.3172101,12021
19039,19039,,41.0297257,-93.7852594,9736
19041,19041,,43.0812244,-95.1498753,16410
19043,19043,,42.8409849,-91.3235764,17173
19045,19045,,41.8980732,-90.5342431,46589
19047,19047,,42.0431192,-95.3890903,16555
19049,19049,,41.6853205,-94.0407065,96604
19051,19051,,40.7480892,-92.4103453,9066
19053,19053,,40.7363787,-93.7845799,7718
19055,19055,,42.4729373,-91.3667667,17508
19057,19057,,40.9153393,-91.1869253,39069
19059,19059,,43.3896107,-95.1960572,17536
19061,19061,,42.4634808,-90.8787708,98687
19063,19063,,43.3779844,-94.6693702,9433
19065,19065,,42.8641219,-91.8403761,19582
19067,19067,,43.052741,-92.7873669,15672
19069,19069,,42.7365451,-93.2714152,10056
19071,19071,,40.7425902,-95.5991816,6702
19073,19073,,42.0425128,-94.3887271,8831
19075,19075,,42.4033387,-92.7902437,12336
19077,19077,,41.6835728,-94.5012723,10599
19079,19079,,42.3907886,-93.7091296,15073
19081,19081,,43.0754105,-93.7436965,10837
19083,19083,,42.3902079,-93.241669,16997
19085,19085,,41.6885844,-95.8271491,14589
19087,19087,,40.9848025,-91.5472594,20488
19089,19089,,43.3653125,-92.3219084,9456
19091,19091,,42.7822212,-94.2027754,9622
19093,19093,,42.3918601,-95.5074206,6979
19095,19095,,41.6839184,-92.0591226,16596
19097,19097,,42.1642256,-90.5745819,19499
19099,19099,,41.6855513,-93.0541468,37686
19101,19101,,41.0063762,-91.9666277,15846
19103,19103,,41.670668,-91.5905285,151833
19105,19105,,42.1251175,-91.1169141,20680
19107,19107,,41.3311823,-92.1677213,10050
19109,19109,,43.212356,-94.2139652,14823
19111,19111,,40.6475875,-91.4771574,33724
19113,19113,,42.0779506,-91.5976735,228567
19115,19115,,41.2182111,-91.2569936,10891
19117,19117,,41.033344,-93.3314666,8650
19119,19119,,43.3835796,-96.2072011,11953
19121,19121,,41.3306216,-94.0151842,16414
19123,19123,,41.3307973,-92.6363661,22132
19125,19125,,41.3314327,-93.0938678,33381
19127,19127,,42.0416996,-92.9814034,40137
19129,19129,,41.0337028,-95.619101,14658
19131,19131,,43.3485643,-92.7844663,10526
19133,19133,,42.0494317,-95.9565661,8732
19135,19135,,41.0288473,-92.8696415,7589
19137,19137,,41.0217348,-95.1577896,10327
19139,19139,,41.483776,-91.1186992,43145
19141,19141,,43.0837455,-95.6256244,14139
19143,19143,,43.3785421,-95.6337878,6168
19145,19145,,40.7390972,-95.1443014,15250
19147,19147,,43.0753374,-94.6690546,8996
19149,19149,,42.7375854,-96.2158638,25543
19151,19151,,42.7340333,-94.6782789,7091
19153,19153,,41.6848158,-93.568971,488871
19155,19155,,41.3401835,-95.5449053,93571
19157,19157,,41.6846421,-92.5229344,18628
19159,19159,,40.7353342,-94.2442514,4739
19161,19161,,42.3875259,-95.1052244,9829
19163,19163,,41.6420791,-90.6222889,174170
19165,19165,,41.6790143,-95.3089173,11750
19167,19167,,43.082646,-96.1780098,35647
19169,19169,,42.0375379,-93.4660934,98106
19171,19171,,42.074848,-92.5294115,17079
19173,19173,,40.7379489,-94.6971082,5932
19175,19175,,41.0285502,-94.2450907,12193
19177,19177,,40.7541168,-91.952943,7196
19179,19179,,41.0312751,-92.4094658,35343
19181,19181,,41.3324459,-93.5687512,51862
19183,19183,,41.3294012,-91.7250523,22525
19185,19185,,40.7399827,-93.3326126,6504
19187,19187,,42.4335786,-94.1758309,37114
19189,19189,,43.3781243,-93.7434883,10743
19191,19191,,43.2929889,-91.850788,20100
19193,19193,,42.3932198,-96.0532956,105102
19195,19195,,43.373491,-93.2485332,7450
19197,19197,,42.7330073,-93.7347352,12978
20001,20001,,37.8842285,-95.3009448,12557
20003,20003,,38.2151139,-95.2920464,7800
20005,20005,,39.5325441,-95.3133975,16382
20007,20007,,37.2229059,-98.685052,4178
20009,20009,,38.4812394,-98.7678374,25708
20011,20011,,37.8560997,-94.8509284,14410
20013,20013,,39.8259308,-95.5699047,9532
20015,20015,,37.7736487,-96.8388402,67404
20017,20017,,38.2994749,-96.5940289,2583
20019,20019,,37.1542592,-96.2453962,3394
20021,20021,,37.1693922,-94.8456975,19507
20023,20023,,39.7899166,-101.7273254,2647
20025,20025,,37.2338311,-99.8138686,1994
20027,20027,,39.3449643,-97.1688527,8085
20029,20029,,39.4873286,-97.6413898,9037
20031,20031,,38.2364502,-95.7291373,8361
20033,20033,,37.1814417,-99.2512929,1809
20035,20035,,37.2345068,-96.8372468,34769
20037,20037,,37.5058215,-94.8538967,39018
20039,20039,,39.783542,-100.4597084,2792
20041,20041,,38.8677353,-97.1579434,18572
20043,20043,,39.7885021,-95.1472253,7549
20045,20045,,38.8964168,-95.2909475,118690
20047,20047,,37.8835945,-99.3047457,2911
20049,20049,,37.4560259,-96.2446421,2466
20051,20051,,38.9145967,-99.3173133,28893
20053,20053,,38.7008451,-98.2053552,6403
20055,20055,,38.0498075,-100.7399674,38338
20057,20057,,37.6884159,-99.8847484,34426
20059,20059,,38.5580187,-95.2789618,25953
20061,20061,,39.0021387,-96.7680996,36514
20063,20063,,38.9172385,-100.4873598,2774
20065,20065,,39.3549716,-99.8798939,2444
20067,20067,,37.547537,-101.2993622,7430
20069,20069,,37.7445134,-100.4517163,5720
20071,20071,,38.4804041,-101.8059697,1257
20073,20073,,37.8793472,-96.2417321,6049
20075,20075,,37.9952438,-101.7936887,2572
20077,20077,,37.188184,-98.0665901,5525
20079,20079,,38.0501436,-97.4367065,34006
20081,20081,,37.554979,-100.8799515,3803
20083,20083,,38.0874927,-99.8984067,1851
20085,20085,,39.4111453,-95.794485,13287
20087,20087,,39.239644,-95.375314,18391
20089,20089,,39.7770053,-98.2226185,2927
20091,20091,,38.8839065,-94.8223295,605154
20093,20093,,37.9944614,-101.3081363,4019
20095,20095,,37.5529509,-98.1445285,7495
20097,20097,,37.5612311,-99.2865389,2457
20099,20099,,37.1914676,-95.2974732,20222
20101,20101,,38.4812863,-100.4661853,1504
20103,20103,,39.1895108,-95.038977,81601
20105,20105,,39.0472801,-98.2142837,2952
20107,20107,,38.2165494,-94.8449321,9667
20109,20109,,38.9132702,-101.1574016,2777
20111,20111,,38.4554034,-96.1616407,32318
20113,20113,,38.395812,-97.6474893,30059
20115,20115,,38.3596474,-97.1027707,11877
20117,20117,,39.7827091,-96.5212426,9995
20119,20119,,37.2438862,-100.3600936,4089
20121,20121,,38.5667718,-94.8329626,33968
20123,20123,,39.3930256,-98.2073621,5884
20125,20125,,37.1895369,-95.7424028,31679
20127,20127,,38.688204,-96.6514482,5377
20129,20129,,37.1852495,-101.8095163,2744
20131,20131,,39.7910427,-96.0053805,10197
20133,20133,,37.5642832,-95.3156822,15926
20135,20135,,38.4804369,-99.9087452,2717
20137,20137,,39.7838666,-99.8992352,5457
20139,20139,,38.6502149,-95.7082554,15811
20141,20141,,39.3482608,-98.7679416,3512
20143,20143,,39.1379632,-97.6548025,5778
20145,20145,,38.1814768,-99.2347717,6356
20147,20147,,39.7845058,-99.3421498,5022
20149,20149,,39.3821868,-96.3371126,25082
20151,20151,,37.6475943,-98.7401199,9266
20153,20153,,39.7861975,-101.0767378,2531
20155,20155,,37.9481849,-98.0783463,62071
20157,20157,,39.8289061,-97.650883,4707
20159,20159,,38.3471776,-98.2014154,9464
20161,20161,,39.2912114,-96.7274889,72602
20163,20163,,39.3460064,-99.3244921,4975
20165,20165,,38.5235962,-99.3091835,2883
20167,20167,,38.9160397,-98.7709489,6747
20169,20169,,38.7918043,-97.6514783,54378
20171,20171,,38.4818768,-100.9063604,5163
20173,20173,,37.681045,-97.4610535,520467
20175,20175,,37.1809599,-100.8552566,22223
20177,20177,,39.0418053,-95.755664,179053
20179,20179,,39.3505465,-100.4412278,2459
20181,20181,,39.3513521,-101.719859,5965
20183,20183,,39.7846603,-98.7854295,3588
20185,20185,,38.0356303,-98.7198888,4106
20187,20187,,37.5659319,-101.7893829,2088
20189,20189,,37.2017002,-101.3172684,5320
20191,20191,,37.2366617,-97.4933519,22603
20193,20193,,39.3577126,-101.0833859,7902
20195,20195,,38.9213022,-99.865423,2825
20197,20197,,38.9551537,-96.2012619,6881
20199,20199,,38.9266259,-101.7711031,1529
20201,20201,,39.7767142,-97.0956108,5531
20203,20203,,38.4819222,-101.3474341,2150
20205,20205,,37.5585146,-95.7451749,8713
20207,20207,,37.8881929,-95.7584691,3162
20209,20209,,39.1153842,-94.7630866,168333
21001,21001,,37.1055589,-85.2813796,18832
21003,21003,,36.7507703,-86.192458,20604
21005,21005,,38.0053963,-84.9864171,23646
21007,21007,,37.0513234,-89.0103673,7814
21009,21009,,36.9628048,-85.9321078,44277
21011,21011,,38.1522485,-83.7376405,12680
21013,21013,,36.7289281,-83.680718,24674
21015,21015,,38.9589002,-84.7363707,134599
21017,21017,,38.2025623,-84.2098602,20281
21019,21019,,38.3600029,-82.6814057,48447
21021,21021,,37.6181043,-84.8683523,30469
21023,21023,,38.6803649,-84.1152351,8394
21025,21025,,37.5178069,-83.3171582,13652
21027,21027,,37.777988,-86.4329188,20345
21029,21029,,37.9699453,-85.7026354,81729
21031,21031,,37.2070133,-86.6824707,12413
21033,21033,,37.1486421,-87.8705095,12641
21035,21035,,36.6209783,-88.2740857,37291
21037,21037,,38.9469811,-84.3795832,93023
21039,21039,,36.85718,-88.976614,4821
21041,21041,,38.6683939,-85.1240238,10808
21043,21043,,38.3140935,-83.0389885,26820
21045,21045,,37.3219623,-84.9282195,15863
21047,21047,,36.8920592,-87.4929864,72377
21049,21049,,37.9703141,-84.1451152,36716
21051,21051,,37.1642726,-83.7154535,20484
21053,21053,,36.7272577,-85.1360977,9372
21055,21055,,37.3581494,-88.1050103,8997
21057,21057,,36.7823717,-85.3884841,6023
21059,21059,,37.731671,-87.087139,102488
21061,21061,,37.2275136,-86.2180153,12165
21063,21063,,38.1168826,-83.096116,7414
21065,21065,,37.6924493,-83.9639825,14157
21067,21067,,38.0406777,-84.4582721,321354
21069,21069,,38.3678475,-83.6992045,14996
21071,21071,,37.552456,-82.7397239,36127
21073,21073,,38.234919,-84.8687863,51319
21075,21075,,36.5525115,-89.1876586,6507
21077,21077,,38.7556634,-84.8651432,8694
21079,21079,,37.6301619,-84.5458557,17018
21081,21081,,38.649167,-84.6259245,24918
21083,21083,,36.7233435,-88.6498974,36796
21085,21085,,37.4585771,-86.3440114,26351
21087,21087,,37.2780653,-85.5379248,11141
21089,21089,,38.5635616,-82.9338199,35996
21091,21091,,37.8433252,-86.7927612,9050
21093,21093,,37.6958356,-85.9631827,110134
21095,21095,,36.8592233,-83.2214968,26921
21097,21097,,38.4445776,-84.3341313,18690
21099,21099,,37.3058265,-85.8784426,19194
21101,21101,,37.7925421,-87.5725767,45102
21103,21103,,38.4513829,-85.1196472,15691
21105,21105,,36.675896,-88.9720844,4529
21107,21107,,37.3110702,-87.5421956,45432
21109,21109,,37.4034585,-84.0205757,13029
21111,21111,,38.1895321,-85.6576243,780449
21113,21113,,37.8732908,-84.5839603,53016
21115,21115,,37.8477561,-82.8301215,22794
21117,21117,,38.9305031,-84.5334381,168264
21119,21119,,37.3543684,-82.9525461,14506
21121,21121,,36.8885003,-83.8555508,30367
21123,21123,,37.5444624,-85.6968413,14768
21125,21125,,37.1132678,-84.119395,62090
21127,21127,,38.0744531,-82.7382903,16274
21129,21129,,37.608116,-83.7192475,7263
21131,21131,,37.0878462,-83.3886172,10622
21133,21133,,37.1185357,-82.8612507,21784
21135,21135,,38.5350468,-83.3701427,13103
21137,21137,,37.4571737,-84.6583354,24314
21139,21139,,37.2095174,-88.3634261,8989
21141,21141,,36.859607,-86.8812881,27319
21143,21143,,37.0239759,-88.0833909,8700
21145,21145,,37.0541106,-88.7124544,67394
21147,21147,,36.7311363,-84.4910515,17044
21149,21149,,37.5267075,-87.2655972,9182
21151,21151,,37.7255107,-84.2783618,92194
21153,21153,,37.698983,-83.069721,11818
21155,21155,,37.552604,-85.2689592,19556
21157,21157,,36.882017,-88.3327524,31662
21159,21159,,37.796774,-82.5066231,11394
21161,21161,,38.5941366,-83.8281251,17103
21163,21163,,37.9674757,-86.2008628,29735
21165,21165,,37.9354855,-83.589355,6149
21167,21167,,37.8120852,-84.8796946,22470
21169,21169,,36.9924298,-85.6334564,10275
21171,21171,,36.714077,-85.713508,11269
21173,21173,,38.0381086,-83.9124157,28084
21175,21175,,37.9229402,-83.2589444,13772
21177,21177,,37.2138159,-87.1340919,31011
21179,21179,,37.8031198,-85.4659312,46440
21181,21181,,38.338031,-84.0262231,7517
21183,21183,,37.4778588,-86.844871,23861
21185,21185,,38.4001274,-85.4561499,67586
21187,21187,,38.4993945,-84.8415902,11160
21189,21189,,37.4236223,-83.691637,4094
21191,21191,,38.6962841,-84.3519435,14625
21193,21193,,37.2412822,-83.2177723,28421
21195,21195,,37.4860314,-82.410912,58914
21197,21197,,37.8095667,-83.8312347,13050
21199,21199,,37.107452,-84.5769692,64717
21201,21201,,38.5134727,-84.06423,2196
21203,21203,,37.3610502,-84.3143684,16167
21205,21205,,38.2042659,-83.4280787,24654
21207,21207,,36.9905867,-85.0549503,17909
21209,21209,,38.2857099,-84.5783405,56267
21211,21211,,38.2390111,-85.2282471,47523
21213,21213,,36.7409366,-86.5817934,19324
21215,21215,,38.0254107,-85.3171741,19256
21217,21217,,37.3662101,-85.3280585,25948
21219,21219,,36.8403384,-87.1836416,12206
21221,21221,,36.8076808,-87.8586515,14067
21223,21223,,38.6200401,-85.3512075,8502
21225,21225,,37.6580293,-87.9516496,13786
21227,21227,,36.995634,-86.4235786,133216
21229,21229,,37.7542085,-85.1754162,11957
21231,21231,,36.8007715,-84.8265896,19743
21233,21233,,37.5194599,-87.6847902,12994
21235,21235,,36.7580237,-84.1446485,36578
21237,21237,,37.7438929,-83.4951095,6666
21239,21239,,38.0431027,-84.7488546,26758
22001,22001,,30.291497,-92.4110366,58200
22003,22003,,30.6527435,-92.8196052,23085
22005,22005,,30.2064437,-90.9125023,125289
22007,22007,,29.9032998,-91.0652194,21366
22009,22009,,31.088503,-91.9832748,39880
22011,22011,,30.6450184,-93.3402526,36417
22013,22013,,32.3409517,-93.0411511,13130
22015,22015,,32.6984813,-93.6265609,128508
22017,22017,,32.5801062,-93.8849698,239775
22019,22019,,30.2295588,-93.3580154,212646
22021,22021,,32.1012195,-92.1142311,9707
22023,22023,,29.871812,-93.1649478,5650
22025,22025,,31.666517,-91.846703,9117
22027,22027,,32.8271597,-92.9897278,14456
22029,22029,,31.4698053,-91.626315,18989
22031,22031,,32.0592476,-93.7407968,26803
22033,22033,,30.5439297,-91.093131,455447
22035,22035,,32.7301699,-91.2341409,7502
22037,22037,,30.8397837,-91.0434338,19588
22039,22039,,30.7206932,-92.4040858,32538
22041,22041,,32.1390764,-91.6723711,19964
22043,22043,,31.5977873,-92.5617156,22236
22045,22045,,29.6060126,-91.8427057,70518
22047,22047,,30.2706526,-91.3658718,30651
22049,22049,,32.3042901,-92.5616997,15214
22051,22051,,29.5033,-90.036231,439402
22053,22053,,30.2695293,-92.8162205,32270
22055,22055,,30.2065065,-92.06417,241173
22057,22057,,29.4919925,-90.394849,97677
22059,22059,,31.6800826,-92.1615956,14770
22061,22061,,32.6018231,-92.6623026,48415
22063,22063,,30.4404194,-90.7274738,141057
22065,22065,,32.3468782,-91.2319321,10297
22067,22067,,32.8200082,-91.8003988,25852
22069,22069,,31.7325086,-93.0825461,37896
22071,22071,,30.0534195,-89.9345018,383974
22073,22073,,32.480932,-92.1515814,160227
22075,22075,,29.282447,-89.5760676,23536
22077,22077,,30.708319,-91.6046207,20951
22079,22079,,31.1932037,-92.5359531,130459
22081,22081,,32.1012125,-93.3490504,7787
22083,22083,,32.413158,-91.7483534,20110
22085,22085,,31.5604024,-93.5595793,22377
22087,22087,,29.9181102,-89.2634941,43821
22089,22089,,29.9057222,-90.3578553,52411
22091,22091,,30.8225386,-90.7083074,10881
22093,22093,,30.0247772,-90.7939562,20390
22095,22095,,30.1440682,-90.4909596,42704
22097,22097,,30.5834409,-91.9892745,82999
22099,22099,,30.1214329,-91.6114814,52222
22101,22101,,29.6293488,-91.4638037,49818
22103,22103,,30.4100224,-89.9519622,262799
22105,22105,,30.6213483,-90.4064899,132492
22107,22107,,32.0014894,-91.342576,4269
22109,22109,,29.3341299,-90.8436739,110100
22111,22111,,32.8293486,-92.3756501,21272
22113,22113,,29.7897222,-92.2915678,57775
22115,22115,,31.1028407,-93.18833,49064
22117,22117,,30.8521435,-90.0462534,45794
22119,22119,,32.7321522,-93.3398245,37356
22121,22121,,30.4640516,-91.309808,27064
22123,22123,,32.7924797,-91.4519982,9959
22125,22125,,30.8733639,-91.421776,15334
22127,22127,,31.9411871,-92.6412694,13875
23001,23001,,44.1676811,-70.2074347,110378
23003,23003,,46.7091929,-68.6124095,67272
23005,23005,,43.8083479,-70.3303753,300776
23007,23007,,44.9767238,-70.4149354,29487
23009,23009,,44.5649063,-68.3707034,55417
23011,23011,,44.4170119,-69.7657639,123293
23013,23013,,44.0420446,-69.0385145,40519
23015,23015,,43.9947814,-69.5136244,35065
23017,23017,,44.4944998,-70.7344211,57807
23019,23019,,45.4092843,-68.666616,152211
23021,23021,,45.9156393,-69.1022311,16760
23023,23023,,43.9168446,-69.844227,36530
23025,23025,,45.5036458,-69.9561096,50424
23027,23027,,44.5058217,-69.1389608,39618
23029,23029,,44.9670088,-67.6093542,31003
23031,23031,,43.4260188,-70.6684248,210486
24001,24001,,39.6123134,-78.7031037,68684
24003,24003,,38.9916174,-76.5608941,584064
24005,24005,,39.4431666,-76.6165693,850702
24009,24009,,38.5227191,-76.5297621,92515
24011,24011,,38.8715306,-75.831662,33234
24013,24013,,39.563328,-77.0153297,172148
24015,24015,,39.5623537,-75.9415852,103370
24017,24017,,38.4728532,-77.0154272,165209
24019,24019,,38.4291957,-76.0474333,32486
24021,24021,,39.4701773,-77.3976358,267498
24023,24023,,39.5472985,-79.2746192,28955
24025,24025,,39.5374292,-76.2997894,259162
24027,24027,,39.2522639,-76.9244057,329248
24029,24029,,39.2412793,-76.1259867,19335
24031,24031,,39.1373815,-77.2030633,1057201
24033,24033,,38.8292778,-76.848188,957767
24035,24035,,39.0406929,-76.0824053,49702
24037,24037,,38.2230765,-76.534487,113209
24039,24039,,38.0744501,-75.8533228,24834
24041,24041,,38.7483486,-76.1784757,37510
24043,24043,,39.6036207,-77.8146709,153956
24045,24045,,38.3673699,-75.6320828,103223
24047,24047,,38.2221332,-75.3099315,52322
24510,24510,,39.3000324,-76.6104761,592211
25001,25001,,41.7061233,-70.1648227,227942
25003,25003,,42.371493,-73.2179276,129089
25005,25005,,41.7485884,-71.088894,576070
25007,25007,,41.3809696,-70.7014995,20277
25009,25009,,42.6427082,-70.8649085,804598
25011,25011,,42.5845038,-72.5917921,71085
25013,25013,,42.1361975,-72.6356476,466265
25015,25015,,42.3394593,-72.6636936,161810
25017,25017,,42.4817182,-71.3949161,1623411
25019,25019,,41.2933918,-70.1021635,13795
25021,25021,,42.1717377,-71.1811102,720403
